"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Entrez","Description"
"386","AT5G64740",1473.80758755447,-1.09474893529772,0.175791465201391,6.02987983790391e-05,0.000465040145977073,"CESA6",836595,"cellulose synthase 6(CESA6)"
"387","AT3G27060",1515.17847921777,-1.77566563511911,0.170368510763049,3.66830688252018e-16,1.19295092594176e-14,"TSO2",822324,"Ferritin/ribonucleotide reductase-like family protein(TSO2)"
"388","AT1G12520",1221.50626707298,0.974105933089906,0.131338511918128,1.35988167117333e-05,0.000118768400584556,"CCS",837808,"copper chaperone for SOD1(CCS)"
"389","AT1G10630",1548.52022595643,-1.66218547503309,0.334229603012764,6.37793893207776e-05,0.000489506170876383,"ATARFA1F",837606,"ADP-ribosylation factor A1F(ARFA1F)"
"390","AT3G10650",1306.8261125428,0.874177864137109,0.168507163023589,0.00423542382257457,0.0205904264762254,"NUP1",820234,"nuclear pore complex protein(NUP1)"
"391","AT2G16060",1534.74499434331,-2.66921239999095,0.300649542670109,1.10804063026965e-14,3.21399243394958e-13,"AHB1",816103,"hemoglobin 1(HB1)"
"392","AT2G27190",1536.79222216585,-1.3641010210265,0.196859226445036,6.04315075300705e-07,6.73475578362897e-06,"PAP12",817261,"purple acid phosphatase 12(PAP12)"
"393","AT2G24060",1584.11822915037,-1.08703983528169,0.212039771603148,0.000818438503528277,0.00488321307505898,"AT2G24060",816940,"Translation initiation factor 3 protein(AT2G24060)"
"394","AT4G25170",1434.97819852551,0.813801332084005,0.152028958567809,0.00598170442475962,0.0278729691175581,"AT4G25170",828620,"Uncharacterized conserved protein (UCP012943)(AT4G25170)"
"395","AT5G15400",1238.88590652816,0.929207175151563,0.182271648140211,0.00319373599502554,0.01616547858093,"PUB1",831392,"U-box domain-containing protein(AT5G15400)"
"396","AT1G17180",1184.46526837523,-2.26314697570398,0.205543709021134,5.1995798736068e-20,2.41090982120012e-18,"GSTU25",838289,"glutathione S-transferase TAU 25(GSTU25)"
"397","AT5G27030",1128.7781222869,1.39447407477237,0.183543731597008,3.52940736061102e-08,4.71337884170737e-07,"TPR3",832761,"TOPLESS-related 3(TPR3)"
"398","AT2G29550",1459.56676524589,-1.48572291487452,0.179000934574814,8.16828336015625e-10,1.38490192165923e-08,"TUBB7",817504,"tubulin beta-7 chain(TUB7)"
"399","AT4G21960",1770.41412308505,-2.96157152010402,0.169339503110133,7.13899528635199e-52,1.79010306805276e-49,"PER42",828285,"Peroxidase superfamily protein(PRXR1)"
"400","AT5G22330",1221.62217751773,0.834708899219477,0.145597638863788,0.00256676309164069,0.0133683531668206,"RIN1",832293,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(RIN1)"
"401","AT4G22010",1722.17900681012,-4.22118103528405,0.214838842986275,1.7253886816124e-71,8.01969075743598e-69,"sks4",828290,"SKU5 similar 4(sks4)"
"402","AT3G53420",1480.97613761717,-2.67355379812091,0.18128966226334,2.09493818388475e-36,2.47970415964545e-34,"PIP2-1",824510,"plasma membrane intrinsic protein 2A(PIP2A)"
"403","AT4G25100",1886.03835285101,-3.07718015438529,0.28611220626638,2.26467626853923e-21,1.16015956047183e-19,"FSD1",828613,"Fe superoxide dismutase 1(FSD1)"
"404","AT1G51060",1512.45088761925,-1.48564655795948,0.235124765861351,2.0176478954571e-06,2.06278519011406e-05,"HTA10",841528,"histone H2A 10(HTA10)"
"405","AT2G17410",1223.15871190672,0.884272564502819,0.146189842077059,0.000908172054377893,0.00533673599761933,"ARID3",816247,"ARID/BRIGHT DNA-binding domain-containing protein(AT2G17410)"
"406","AT2G24765",1511.27412886565,-0.970093048534885,0.10183495777195,2.53824118440426e-08,3.46003306517826e-07,"ARF3",817014,"ADP-ribosylation factor 3(ARF3)"
"407","AT2G39730",1461.22715443113,-2.62372438693477,0.286898428295005,2.02295787062915e-15,6.16824130249274e-14,"RCA",818558,"rubisco activase(RCA)"
"408","AT4G33010",1566.80636022448,-1.41543609424965,0.151701831624264,1.42184140386721e-11,2.90107405069566e-10,"GLDP1",829438,"glycine decarboxylase P-protein 1(GLDP1)"
"409","AT5G61130",1404.17737285702,-0.999568606304294,0.205789844454686,0.00272296323481267,0.0140724373615528,"PDCB1",836234,"plasmodesmata callose-binding protein 1(PDCB1)"
"410","AT3G59140",1093.12576722603,1.34883501666787,0.254385723943451,0.000111395469881969,0.00081304613923427,"ABCC10",825083,"multidrug resistance-associated protein 14(ABCC10)"
"411","AT5G09330",1170.10750171864,1.18533698742585,0.138027961060853,1.17076351599279e-08,1.67753686648681e-07,"VNI1",830792,"NAC domain containing protein 82(NAC082)"
"412","AT1G66280",1708.95901919335,-4.80904930983757,0.293819782290475,5.10282701637103e-51,1.26291655131146e-48,"BGLU22",842945,"Glycosyl hydrolase superfamily protein(BGLU22)"
"413","AT5G04410",1250.18139932056,0.654550134592378,0.0780490626802377,0.00179230653449652,0.00977561122721815,"NAC078",830320,"NAC domain containing protein 2(NAC2)"
"414","AT4G03430",1196.55011658654,0.963339510546825,0.179197380411697,0.0013355121100228,0.00755891128028052,"STA1",827925,"pre-mRNA splicing factor-like protein(EMB2770)"
"415","AT4G01150",1539.31263401983,-1.5122445537005,0.293381525856077,6.45776476191163e-05,0.000495233895644869,"CURT1A",828181,"CURVATURE THYLAKOID 1A-like protein(AT4G01150)"
"416","AT1G77840",1202.33996014676,0.804405382341108,0.0894167463902326,7.7894289236737e-06,7.14355856585417e-05,"AT1G77840",844119,"Translation initiation factor IF2/IF5(AT1G77840)"
"417","AT2G16485",1293.8659950137,1.14172264265814,0.227112372530833,0.000761248673882178,0.00457349179639743,"NERD",816147,"GW repeat- and PHD finger-containing protein NERD(NERD)"
"418","AT5G28640",1217.16879131908,1.03836625308272,0.136349131779631,2.37542263541511e-06,2.4015081784141e-05,"GIF1",832968,"SSXT family protein(AN3)"
"419","AT4G31430",1244.10225545761,0.971694039596759,0.124965284151761,4.95032231521368e-06,4.72400061897982e-05,"KAKU4",829270,"flocculation protein(AT4G31430)"
"420","AT4G33700",1212.21800738898,1.09258668873896,0.256976319851764,0.00464830545107874,0.0223920012591526,"CBSDUF6",829512,"CBS domain protein (DUF21)(AT4G33700)"
"421","AT5G65480",1217.14177035249,0.903063708593013,0.110654479384027,6.32459550986394e-06,5.89955049591175e-05,"AT5G65480",836673,"hypothetical protein(AT5G65480)"
"422","AT1G74910",1363.0442902796,-1.22880983008244,0.216252628653444,8.09056236834657e-05,0.000607732940692079,"AT1G74910",843830,"ADP-glucose pyrophosphorylase family protein(AT1G74910)"
"423","AT1G07840",1220.8139731383,0.814240942649313,0.139971167572348,0.00295208913127514,0.01513531411749,"AT1G07840",837299,"Sas10/Utp3/C1D family(AT1G07840)"
"424","AT1G65660",1256.01497573683,1.16244785021843,0.237625856376118,0.000839736921083314,0.00499153665161719,"SMP1",842877,"Pre-mRNA splicing Prp18-interacting factor(SMP1)"
"425","AT5G64080",1268.13306400516,1.16741910080564,0.218605255749845,0.000300072953223117,0.00199774176892739,"AT5G64080",836529,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP1)"
"426","AT3G21370",1607.58059966929,1.72400650159545,0.310860815149442,6.82013352055063e-06,6.32156053021076e-05,"BGLU19",821691,"beta glucosidase 19(BGLU19)"
"427","AT5G39730",1399.26539925999,-0.960931958212517,0.157806141571159,0.00032898468801665,0.00216711413741214,"AT5G39730",833969,"AIG2-like (avirulence induced gene) family protein(AT5G39730)"
"428","AT3G48700",1400.56571590183,-1.44249585417189,0.260991310133396,3.03673275010173e-05,0.00024805407637672,"CXE13",824031,"carboxyesterase 13(CXE13)"
"429","AT2G02130",1619.47532039326,-2.4176717450645,0.282511659708124,2.67441963926604e-13,6.81369185367551e-12,"PDF2.3",814744,"low-molecular-weight cysteine-rich 68(LCR68)"
"430","AT3G20820",1354.73902138644,-0.934664186591669,0.218377925524187,0.0109609466468375,0.0471093279767212,"AT3G20820",821630,"Leucine-rich repeat (LRR) family protein(AT3G20820)"
"431","AT1G27461",1574.64945337622,1.28976618618863,0.280082241778863,0.000815489833500405,0.00487019422031251,"AT1G27461",6240762,"hypothetical protein(AT1G27461)"
"432","AT1G75200",1182.97499503967,0.792456366094639,0.135488567458529,0.00384938902210353,0.0190046131073127,"TYW1",843857,"flavodoxin family protein / radical SAM domain-containing protein(AT1G75200)"
"433","AT1G05890",1214.50333444119,1.11145394349549,0.172035119981589,2.57075287656693e-05,0.000212449425710043,"ARI5",837099,"RING/U-box superfamily protein(ARI5)"
"434","AT5G46070",1222.03207523996,1.03313746259842,0.218072280284476,0.00266895378104769,0.0138438356574376,"AT5G46070",834648,"Guanylate-binding family protein(AT5G46070)"
"435","AT2G39870",1124.78338902885,1.59422873422695,0.244535586349471,4.71435216180472e-07,5.32867195418223e-06,"AT2G39870",818574,"hypothetical protein(AT2G39870)"
"436","AT4G34910",1144.65526854996,1.08513191765764,0.123691641488832,3.79208990059693e-08,5.0254420887118e-07,"RH16",829643,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G34910)"
"437","AT1G06680",1439.73614747352,-1.92526372485616,0.286678696974281,3.71692748708979e-08,4.93269408923886e-07,"PSBP1",837178,"photosystem II subunit P-1(PSBP-1)"
"438","AT1G01720",1195.94907887596,1.03740054438181,0.141534104764557,6.19619708737478e-06,5.78544477678105e-05,"NAC002",839265,"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(ATAF1)"
"439","AT4G27860",1524.56306479555,-1.84495022661994,0.218790337694521,1.28174106838606e-11,2.64066373407925e-10,"MEB1",828899,"vacuolar iron transporter (VIT) family protein(MEB1)"
"440","AT2G05790",1430.92193805401,-1.1239523398065,0.169621333039292,1.50125237095736e-05,0.000129747693575212,"AT2G05790",815130,"O-Glycosyl hydrolases family 17 protein(AT2G05790)"
"441","AT5G46110",1558.8347528881,-4.87466197420267,0.221285100390686,3.24935847823564e-91,2.38165478922064e-88,"TPT",834652,"Glucose-6-phosphate/phosphate translocator-like protein(APE2)"
"442","AT2G34900",1174.0034779847,0.979852061950579,0.236814277749376,0.0104410958773173,0.0451602279015059,"GTE1",818055,"Transcription factor GTE6(IMB1)"
"443","AT3G27180",1404.23082926401,-1.11455118240491,0.142148224395904,4.54858493586608e-07,5.15659625953599e-06,"AT3G27180",822337,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT3G27180)"
"444","AT1G27300",1208.26541194366,0.980630811952744,0.143488325351028,4.50092923759032e-05,0.000357392535336494,"AT1G27300",839619,"transmembrane protein(AT1G27300)"
"445","AT3G11050",1468.03876965193,0.996631962787093,0.240341256920819,0.00996913495463916,0.0434144892208771,"FER2",820276,"ferritin 2(FER2)"
"446","AT4G10710",1188.54160539112,0.881166895147997,0.198671432739279,0.0110609949541193,0.0474537102297731,"SPT16",826665,"global transcription factor C(SPT16)"
"447","AT5G08370",1294.99650859346,-2.25395573787888,0.234434916638807,9.01996925417266e-16,2.83652729499618e-14,"AGAL2",830735,"alpha-galactosidase 2(AGAL2)"
"448","AT1G58270",1628.05995983133,-3.52159330029363,0.168045330640622,1.62492715106468e-77,9.10771668171752e-75,"ZW9",842196,"TRAF-like family protein(ZW9)"
"449","AT3G56800",1384.93519140955,-1.31065228500025,0.188708766161548,8.68105556024218e-07,9.39970885292814e-06,"CAM2",824847,"calmodulin 3(CAM3)"
"450","AT5G49460",1302.06134282015,-1.75935085783833,0.220811001689241,3.66618021663433e-10,6.45119080225304e-09,"ACLB-2",835006,"ATP citrate lyase subunit B 2(ACLB-2)"
"451","AT1G69410",1100.34938092203,1.44436783069676,0.312905918464776,0.000407563927636198,0.00261866007045281,"ELF5A-3",843273,"eukaryotic elongation factor 5A-3(ELF5A-3)"
"452","AT1G21000",1153.59449116945,1.03473681038726,0.110432317877307,1.10231160573548e-08,1.58661270925235e-07,"AT1G21000",838694,"PLATZ transcription factor family protein(AT1G21000)"
"453","AT2G34470",1393.76535111353,-1.3973084216889,0.212529703636024,1.46518812935657e-06,1.53333828562044e-05,"UREG",818010,"urease accessory protein G(UREG)"
"454","AT5G12250",1393.3337343856,-1.43483141672292,0.109721183253584,4.59057922215453e-21,2.27227709705451e-19,"TUBB6",831100,"beta-6 tubulin(TUB6)"
"455","AT3G19920",1230.40258379115,0.909322116167375,0.178574787665243,0.00388067283267346,0.0191194369628382,"AT3G19920",821530,"BTB/POZ domain protein(AT3G19920)"
"456","AT3G60210",1371.85324130179,-0.912721511210629,0.204694112842427,0.00988176796820452,0.0430931011830832,"AT3G60210",825191,"GroES-like family protein(AT3G60210)"
"457","AT2G45180",2125.8485726665,-4.48963966080114,0.872211877252842,2.13271787431877e-07,2.5402002831808e-06,"AT2G45180",819126,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G45180)"
"458","AT3G25140",1368.0503536095,-0.866489706573802,0.122384484822818,0.000132574613562289,0.000951949664904503,"GAUT8",822105,"Nucleotide-diphospho-sugar transferases superfamily protein(QUA1)"
"459","AT1G79040",1442.28719667318,-1.5404727931566,0.254268606483106,3.59317147710815e-06,3.5007703905547e-05,"PSBR",844245,"photosystem II subunit R(PSBR)"
"460","AT5G59690",1462.7527108266,-1.50257179917373,0.172529076157102,1.06264241060819e-10,1.97568550428881e-09,"AT5G59690",836090,"Histone superfamily protein(AT5G59690)"
"461","AT1G55360",1333.71974817897,-1.04351901217012,0.24918878803294,0.00662227241192711,0.0305348766886269,"AT1G55360",841982,"tRNA-splicing ligase (DUF239)(AT1G55360)"
"462","AT5G08160",1311.03653762856,-1.24236076445319,0.246204332966153,0.000364667761933217,0.00236940795743652,"ATPK3",830712,"serine/threonine protein kinase 3(PK3)"
"463","AT5G52640",1002.17717759529,1.20415719217615,0.298522952701343,0.00409510639376392,0.0200001134151612,"HSP81-1",835341,"heat shock-like protein(HSP90.1)"
"464","AT1G72320",1127.34846147081,0.861551563305637,0.10531123707589,1.54799773166452e-05,0.000133063566857603,"APUM23",843564,"pumilio 23(PUM23)"
"465","AT4G04640",1388.75085370146,-1.46049743014306,0.129195933142992,2.11245338353058e-16,7.02565866142098e-15,"ATPC1",825797,"ATPase, F1 complex, gamma subunit protein(ATPC1)"
"466","AT1G69040",1355.38370957198,-1.39377784003486,0.240974547243924,1.8022384224724e-05,0.000153876602226956,"ACR4",843236,"ACT domain repeat 4(ACR4)"
"467","AT1G77120",1501.64547799777,-1.5755203628054,0.304113391608614,4.64934924870061e-05,0.000368410181424065,"ADH1",844047,"alcohol dehydrogenase 1(ADH1)"
"468","AT2G29190",1146.91758094728,0.891860249005967,0.185083334286809,0.00703882297817657,0.0321367631756375,"APUM2",817468,"pumilio 2(PUM2)"
"469","AT1G29310",1258.53082252409,-0.905799707374394,0.194023334116355,0.0070013941809558,0.0320042141776145,"AT1G29310",839805,"SecY protein transport family protein(AT1G29310)"
"470","AT1G14300",1133.72522470704,0.712059223973708,0.1130018293198,0.00690135729973838,0.031592401167695,"AT1G14300",837991,"ARM repeat superfamily protein(AT1G14300)"
"471","AT5G49360",1388.7785305394,-7.52685487128791,0.272835319231284,1.16235244530368e-147,4.43019011003046e-144,"BXL1",834996,"beta-xylosidase 1(BXL1)"
"472","AT3G14690",1116.53398657733,0.977582415411986,0.121579740179367,2.2578288121123e-06,2.28747706924104e-05,"CYP72A15",820697,"cytochrome P450, family 72, subfamily A, polypeptide 15(CYP72A15)"
"473","AT5G64260",1257.8555072378,1.00304496113174,0.134672943972023,6.28667633748287e-06,5.86705146735607e-05,"EXL2",836547,"EXORDIUM like 2(EXL2)"
"474","AT2G47240",1123.84062673586,-0.980864587967356,0.179964177064994,0.00100464185230615,0.00583347342455767,"LACS1",819337,"AMP-dependent synthetase and ligase family protein(LACS1)"
"475","AT4G25640",1217.76683959498,-1.51113557037409,0.10670783978895,2.7709494579609e-25,1.79003334984274e-23,"ATDTX35",828669,"detoxifying efflux carrier 35(DTX35)"
"476","AT5G43830",1226.97763851181,-1.29459688465532,0.325762156998608,0.00311778440468576,0.0158441646400258,"AT5G43830",834405,"aluminum induced protein with YGL and LRDR motifs(AT5G43830)"
"477","AT5G61240",1302.06201650795,-0.935156038124628,0.0996261802470677,9.84689011435032e-08,1.22889446567894e-06,"AT5G61240",836245,"Leucine-rich repeat (LRR) family protein(AT5G61240)"
"478","AT1G55020",1209.25339211701,-1.30697613109943,0.180101551635333,2.81739155790568e-07,3.29190870134939e-06,"LOX1",841944,"lipoxygenase 1(LOX1)"
"479","AT4G27080",1295.21278805309,-1.3111225706817,0.324570657050563,0.0026970720450785,0.0139711054093531,"PDIL5-4",828816,"PDI-like 5-4(PDIL5-4)"
"480","AT5G19290",1169.62154536413,-0.851623587743244,0.138104505738135,0.00100717504642324,0.00584462084643354,"AT5G19290",832049,"alpha/beta-Hydrolases superfamily protein(AT5G19290)"
"481","AT1G74470",1317.16818120353,-3.10859367584929,0.162881955621028,7.67630847335092e-63,2.56644579959033e-60,"CHLP",843788,"Pyridine nucleotide-disulfide oxidoreductase family protein(AT1G74470)"
"482","AT1G30270",1010.42021577279,1.55273418873106,0.196087640453161,2.8644309500592e-09,4.53761102371389e-08,"CIPK23",839907,"CBL-interacting protein kinase 23(CIPK23)"
"483","AT1G09200",1517.84832891244,-2.77462952408908,0.222143760884437,2.24652318614928e-27,1.64030622063015e-25,"HTR2",837440,"Histone superfamily protein(AT1G09200)"
"484","AT2G28490",1604.96605414238,1.8484810067931,0.223173927292691,3.63878790661989e-11,7.12686342615162e-10,"AT2G28490",817397,"RmlC-like cupins superfamily protein(AT2G28490)"
"485","AT2G30870",1421.41532319067,-2.99980396400688,0.224725981937833,1.44298511443284e-31,1.35462893230279e-29,"GSTF10",817637,"glutathione S-transferase PHI 10(GSTF10)"
"486","AT1G70830",1479.56760299091,-6.89765193830246,0.21840491762307,1.55443266348806e-192,9.87427442269733e-189,"MLP28",843420,"MLP-like protein 28(MLP28)"
"487","AT3G56510",1120.04332314073,1.21211524506387,0.253845616061946,0.00082422889846662,0.00491261576005618,"AT3G56510",824818,"RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G56510)"
"488","AT5G36290",1247.45865894839,-0.94660602361334,0.183141633091026,0.00233138868777488,0.0123004635168676,"AT5G36290",833627,"Uncharacterized protein family (UPF0016)(AT5G36290)"
"489","AT4G02280",1165.20836067155,2.44604754996845,0.265893232262857,6.39459588836033e-15,1.88933044720128e-13,"SUS3",828081,"sucrose synthase 3(SUS3)"
"490","AT2G06850",1293.79868966418,-2.01831878900786,0.124052264892549,4.87108274696827e-39,6.44640443812322e-37,"XTH4",815247,"xyloglucan endotransglucosylase/hydrolase 4(XTH4)"
"491","AT5G13710",1266.90515020523,-2.00171498257325,0.122935242880864,5.193829023068e-39,6.82612411673151e-37,"SMT1",831216,"sterol methyltransferase 1(SMT1)"
"492","AT5G07330",1391.75231850244,1.88115250795495,0.187965151027451,1.29470757435746e-15,4.01844336230133e-14,"AT5G07330",830624,"NFU1 iron-sulfur cluster protein(AT5G07330)"
"493","AT3G53800",1085.00467765714,0.853016777458922,0.110768494554492,4.79114732337108e-05,0.000378858483574617,"Fes1B",824547,"Fes1B(Fes1B)"
"494","AT5G20400",1094.94319535976,-0.746597289392818,0.129574729330724,0.00745148569372858,0.0337539726326089,"AT5G20400",832162,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G20400)"
"495","AT5G65360",1398.17088926632,-1.93861671127317,0.19484623416509,1.35200556637297e-15,4.1894585493284e-14,"HTR2",836661,"Histone superfamily protein(AT5G65360)"
"496","AT3G09100",1065.04734546252,0.822658598408441,0.167799084756263,0.0105780244213488,0.045710977641189,"AT3G09100",820064,"mRNA capping enzyme family protein(AT3G09100)"
"497","AT2G44060",1461.79480932541,-2.77748631751947,0.168263419278741,7.06612130701073e-46,1.38823787368767e-43,"AT2G44060",819011,"Late embryogenesis abundant protein, group 2(AT2G44060)"
"498","AT1G63000",1299.45217560837,-2.07273803832734,0.22906835138522,9.74752768545783e-14,2.58716761980181e-12,"NRS/ER",842603,"nucleotide-rhamnose synthase/epimerase-reductase(NRS/ER)"
"499","AT2G39770",1195.48063486006,-1.33297406771172,0.284754239078724,0.000553777234641041,0.0034488015557367,"CYT1",818562,"Glucose-1-phosphate adenylyltransferase family protein(CYT1)"
"500","AT5G38420",1600.94379872083,-4.85803765658114,0.328312521792086,7.10247944187189e-43,1.17697348455437e-40,"RBCS-2B",833829,"Ribulose bisphosphate carboxylase (small chain) family protein(RBCS2B)"
"501","AT5G19750",1243.03233346773,-0.952605011421635,0.202919936315985,0.00472292464444495,0.0226940935323216,"AT5G19750",832095,"Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT5G19750)"
"502","AT1G60070",1213.77816360585,-1.00635963103523,0.151365833384708,5.39286211880032e-05,0.000421195792614663,"AT1G60070",842301,"Adaptor protein complex AP-1, gamma subunit(AT1G60070)"
"503","AT3G03270",1240.05985813183,-2.89911069146826,0.457987420807756,8.51913946796914e-09,1.24692197266581e-07,"AT3G03270",821303,"Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G03270)"
"504","AT3G59760",1196.46753576212,-1.43319129163392,0.322398326259688,0.000633395257156899,0.00389123578840717,"OASC",825145,"O-acetylserine (thiol) lyase isoform C(OASC)"
"505","AT1G33110",976.089710339019,1.1740964880296,0.197025351584416,6.48385376040002e-05,0.00049703459819768,"AT1G33110",840207,"MATE efflux family protein(AT1G33110)"
"506","AT2G42560",1924.05355211511,1.74741367634323,0.646319066470716,0.0093041053743728,0.0408639270447992,"AT2G42560",818856,"late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G42560)"
"507","AT3G13790",1259.80608268907,-2.18003920968399,0.140440688051875,4.76953413088863e-37,5.90214363197042e-35,"CWINV1",820591,"Glycosyl hydrolases family 32 protein(ATBFRUCT1)"
"508","AT1G30070",1047.45273346175,0.798322932896222,0.108956048724641,0.000348395665898672,0.00228157257904845,"AT1G30070",839886,"SGS domain-containing protein(AT1G30070)"
"509","AT5G45280",1171.79649448488,-1.2191069406337,0.110266188934739,1.34017776285417e-13,3.51303543696174e-12,"PAE11",834564,"Pectinacetylesterase family protein(AT5G45280)"
"510","AT1G60850",963.245334148386,1.18651433499707,0.156230266242185,4.26323982065244e-07,4.86203239151248e-06,"ATRPAC42",842377,"DNA-directed RNA polymerase family protein(ATRPAC42)"
"511","AT4G24270",1027.68136030749,0.960938559804551,0.168050696760458,0.000730612761658338,0.00441168802247241,"EMB140",828529,"EMBRYO DEFECTIVE 140(EMB140)"
"512","AT5G19450",1027.06493419971,0.963104182272295,0.200619384457594,0.00440286514234505,0.0213336895544545,"CPK8",832065,"calcium-dependent protein kinase 19(CDPK19)"
"513","AT2G38700",1207.96271322649,-1.25949445402064,0.222362234405716,6.4898206446702e-05,0.00049729196632682,"MVD1",818452,"mevalonate diphosphate decarboxylase 1(MVD1)"
"514","AT3G08510",1043.63756445456,0.905070136517069,0.158227080559493,0.001201549304088,0.00685361421370995,"PLC2",819999,"phospholipase C 2(PLC2)"
"515","AT2G48100",1009.18805035916,0.72503399960134,0.0980040773188588,0.00112239376371545,0.00644260781780886,"AT2G48100",819422,"Exonuclease family protein(AT2G48100)"
"516","AT5G22480",1002.51922904904,0.82395796508102,0.129784742502245,0.00115869639233709,0.00663300605249865,"AT5G22480",832309,"ZPR1 zinc-finger domain protein(AT5G22480)"
"517","AT3G19930",1174.67909970356,-1.63139812079798,0.128128245750363,5.81631359503688e-22,3.06191956300049e-20,"STP4",821531,"sugar transporter 4(STP4)"
"518","AT2G28900",1184.9416814309,-1.12617290273929,0.174142615824532,2.09592114820698e-05,0.000176578113710789,"OEP161",817439,"outer plastid envelope protein 16-1(OEP16-1)"
"519","AT3G08850",992.888991130883,0.790892469478944,0.150128074531126,0.00875600222944379,0.0388131093893948,"RAPTOR1",820032,"Regulatory-associated protein of TOR 1(RAPTOR1)"
"520","AT5G17270",962.675666030377,1.04931311637526,0.171119659903003,0.000116339944598414,0.000846864142174173,"AT5G17270",831592,"Protein prenylyltransferase superfamily protein(AT5G17270)"
"521","AT1G78420",985.197664291565,1.23874633593927,0.179174577590163,1.70988219995732e-06,1.77286317108741e-05,"AT1G78420",844178,"RING/U-box superfamily protein(AT1G78420)"
"522","AT5G06560",1022.30361002232,1.08814209089602,0.181483224533658,0.000104533108192179,0.000767663754457937,"MYOB7",830544,"myosin-binding protein (Protein of unknown function, DUF593)(AT5G06560)"
"523","AT2G24990",1017.16732321893,0.902520329145561,0.189775228112077,0.00659444342119678,0.0304212801446979,"AT2G24990",817038,"Serine/threonine-protein kinase Rio1(AT2G24990)"
"524","AT3G26650",1202.71321078129,-2.23860742321806,0.28363461274644,2.66187508603512e-11,5.2951308470325e-10,"GAPA1",822277,"glyceraldehyde 3-phosphate dehydrogenase A subunit(GAPA)"
"525","AT4G38740",1284.92176194643,-2.14613170701634,0.268251257823685,2.26987113284653e-11,4.55336149249013e-10,"CYP18-3",830029,"rotamase CYP 1(ROC1)"
"526","AT4G36860",908.123459355461,1.03829188321989,0.149793078972851,1.93355682443116e-05,0.000164059627796904,"DAR1",829839,"LIM domain-containing protein(AT4G36860)"
"527","AT4G24800",1060.72123443923,1.02186486484508,0.162223932307373,0.000123893852625868,0.00089677509539171,"AT4G24800",828582,"MA3 domain-containing protein(ECIP1)"
"528","AT4G18700",1021.81588476729,0.921916133510955,0.149519672206313,0.000444668174839157,0.00282562234341774,"CIPK12",827604,"CBL-interacting protein kinase 12(CIPK12)"
"529","AT2G30950",1099.75664967881,-0.920800198726946,0.125955926752816,3.53635182793736e-05,0.000285560410105942,"FTSH2",817646,"FtsH extracellular protease family(VAR2)"
"530","AT1G61800",1038.91329794523,-1.88434410987448,0.25764756247133,3.05869212090363e-09,4.80539948458867e-08,"GPT2",842477,"glucose-6-phosphate/phosphate translocator 2(GPT2)"
"531","AT5G16930",984.46655836896,0.893222967404354,0.191087376871615,0.00782989093468372,0.0352086435918517,"AT5G16930",831556,"AAA-type ATPase family protein(AT5G16930)"
"532","AT1G16270",1009.47564907471,0.735881796878818,0.125183527060328,0.00756397181899073,0.0341741609659806,"AT1G16270",838196,"kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein(AT1G16270)"
"533","AT5G66470",1163.73190443695,-0.747595080257121,0.118066311594597,0.00334054133989787,0.0167704679437391,"AT5G66470",836779,"GTP-binding protein Era-like protein(AT5G66470)"
"534","AT1G32750",1027.91025989909,0.903364781878951,0.206061375536805,0.0115033097560992,0.0490861115141027,"TAF1",840169,"HAC13 protein (HAC13)(HAF01)"
"535","AT5G63570",1175.54423246508,-1.21696102282587,0.148576130813444,3.04284913348786e-08,4.10096010869011e-07,"GSA1",836476,"glutamate-1-semialdehyde-2,1-aminomutase(GSA1)"
"536","AT5G24314",1192.40039741243,-1.1490693434386,0.131627242253515,1.04020628835758e-08,1.50289698538518e-07,"PDE225",832500,"plastid transcriptionally active7(PTAC7)"
"537","AT3G62830",1130.61779693506,-0.963113568563143,0.141165425858501,6.05890067377731e-05,0.000466900404933984,"UXS2",825458,"NAD(P)-binding Rossmann-fold superfamily protein(AUD1)"
"538","AT1G04430",1234.42189168368,-3.11864001661662,0.219737734009101,1.02365697592176e-35,1.15430952604384e-33,"AT1G04430",839522,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G04430)"
"539","AT4G33200",929.819155586139,0.957015311455685,0.178129089824507,0.00148318173723615,0.00828399600425246,"XI-I",829456,"myosin(XI-I)"
"540","AT5G17490",937.629149199891,1.3513379592761,0.224899299980471,1.48309392668836e-05,0.000128469640731364,"RGL3",831615,"RGA-like protein 3(RGL3)"
